Exp_Ind,Loc_x,Loc_y,Loc_z,TxPower,sessRate,runTime,l2Ack,l2Time,l4Ack,l4Time,rtDelay,l2TxQueue,l4TxQueue,l2Sent
398,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
399,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
400,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
401,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
402,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
403,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
404,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
405,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
406,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
407,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
408,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
409,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
410,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
411,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
412,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
413,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
414,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
415,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
417,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
418,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
419,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
420,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
421,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
422,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
423,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
424,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
425,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
426,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
427,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
428,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
429,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
430,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
431,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
432,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
434,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
435,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
436,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
437,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
438,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
439,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
440,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
441,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
442,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
443,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
444,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
445,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
446,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
447,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
448,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
450,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
451,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
452,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
453,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
454,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
455,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
456,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
457,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
458,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
459,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
460,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
461,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
462,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
463,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
464,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
465,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
466,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
467,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
468,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
469,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
470,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
471,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
472,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
473,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
474,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
475,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
476,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
477,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
478,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
479,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
480,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
481,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
482,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
483,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
484,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
485,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
486,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
487,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
488,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
489,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
490,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
491,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
492,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
493,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
495,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
496,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
497,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
498,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
499,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
500,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
502,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
503,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
504,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
505,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
506,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
507,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
508,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
509,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
510,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
511,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
512,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
513,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
514,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
516,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
517,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
518,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
519,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
520,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
521,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
522,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
523,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
525,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
526,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
527,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
528,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
529,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
530,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
531,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
532,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
533,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
534,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
535,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
536,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
537,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
538,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
539,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
540,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
541,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
542,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
543,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
544,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
545,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
546,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
547,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
548,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
549,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
550,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
551,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
552,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
553,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
554,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
555,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
556,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
557,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
558,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
559,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
560,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
561,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
562,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
563,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
564,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
565,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
566,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
567,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
568,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
569,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
571,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
572,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
573,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
574,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
575,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
576,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
577,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
578,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
579,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
580,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
581,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
582,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
583,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
584,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
585,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
586,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
587,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
588,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
589,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
590,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
591,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
592,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
593,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
594,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
595,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
596,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
597,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
598,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
599,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
600,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
601,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
602,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
604,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
605,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
606,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
607,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
608,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
609,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
610,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
611,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
612,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
613,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
614,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
615,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
616,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
617,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
618,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
619,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
620,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
621,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
622,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
623,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
624,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
625,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
626,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
627,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
628,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
629,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
630,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
631,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
632,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
633,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
634,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
635,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
637,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
638,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
639,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
640,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
641,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
642,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
643,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
644,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
645,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
646,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
648,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
649,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
650,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
651,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
652,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
653,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
654,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
657,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
658,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
659,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
660,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
661,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
662,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
663,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
664,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
665,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
666,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
667,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
668,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
669,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
670,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
671,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
672,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
673,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
674,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
675,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
676,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
677,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
678,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
679,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
680,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
681,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
682,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
683,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
684,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
685,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
686,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
687,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
688,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
689,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
690,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
691,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
693,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
694,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
695,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
696,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
697,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
698,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
699,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
700,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
701,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
702,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
703,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
704,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
705,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
706,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
707,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
708,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
709,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
711,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
712,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
713,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
714,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
715,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
716,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
717,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
718,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
719,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
720,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
721,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
722,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
723,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
724,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
725,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
726,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
727,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
728,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
729,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
730,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
731,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
732,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
733,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
734,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
735,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
736,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
737,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
738,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
739,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
740,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
741,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
742,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
743,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
744,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
745,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
746,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
747,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
748,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
749,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
751,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
753,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
754,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
755,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
756,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
757,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
758,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
759,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
760,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
761,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
762,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
763,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
764,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
765,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
766,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
767,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
768,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
769,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
771,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
772,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
773,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
775,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
776,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
777,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
778,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
779,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
780,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
781,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
782,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
783,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
784,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
785,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
787,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
788,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
791,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
792,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
793,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
794,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
796,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
797,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
798,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
799,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
800,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
801,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
802,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
804,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
806,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
807,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
808,10,12,0,70,100,5.0,0,0.0,0,0.0,0,0,0,0
